TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2020,3,26,2,17,15XX ALBERNI ST,West End,490536.6754,5459632.8703
Break and Enter Commercial,2020,12,8,23,0,15XX BEACH AVE,West End,489743.5983,5458884.4
Break and Enter Commercial,2020,9,1,6,0,15XX COMOX ST,West End,490124.9964,5459279.1196
Break and Enter Commercial,2020,5,28,22,56,15XX DAVIE ST,West End,489983.1283,5459111.8077
Break and Enter Commercial,2020,8,21,3,24,15XX HARWOOD ST,West End,489793.1915,5458975.8542
Break and Enter Commercial,2020,3,31,5,0,15XX ROBSON ST,West End,490441.61,5459583.9461
Break and Enter Commercial,2020,8,16,3,41,15XX ROBSON ST,West End,490441.61,5459583.9461
Break and Enter Commercial,2020,4,14,8,24,15XX ROBSON ST,West End,490443.254,5459569.4018
Break and Enter Commercial,2020,12,11,11,20,15XX ROBSON ST,West End,490443.8049,5459568.8529
Break and Enter Commercial,2020,9,17,4,0,15XX ROBSON ST,West End,490457.7597,5459554.9519
Break and Enter Commercial,2020,9,24,2,22,16XX BARCLAY ST,West End,490155.2611,5459549.3074
Break and Enter Commercial,2020,2,14,10,32,16XX BURNABY ST,West End,489775.5065,5459146.2783
Break and Enter Commercial,2020,2,20,10,6,16XX BURNABY ST,West End,489775.5065,5459146.2783
Break and Enter Commercial,2020,3,5,20,4,16XX BURNABY ST,West End,489775.5065,5459146.2783
Break and Enter Commercial,2020,4,27,13,0,16XX BURNABY ST,West End,489807.2985,5459115.2443
Break and Enter Commercial,2020,9,28,9,46,16XX DAVIE ST,West End,489834.5511,5459246.8882
Break and Enter Commercial,2020,12,28,3,6,16XX DAVIE ST,West End,489845.372,5459249.0066
Break and Enter Commercial,2020,5,13,7,47,16XX DAVIE ST,West End,489854.2214,5459227.253
Break and Enter Commercial,2020,5,9,18,45,16XX DAVIE ST,West End,489871.1197,5459223.3048
Break and Enter Commercial,2020,12,29,21,0,16XX DAVIE ST,West End,489871.1197,5459223.3048
Break and Enter Commercial,2020,12,25,0,15,16XX DAVIE ST,West End,489904.2437,5459190.2393
Break and Enter Commercial,2020,2,8,4,3,16XX HARO ST,West End,490276.9838,5459596.921
Break and Enter Commercial,2020,10,6,18,45,16XX HARO ST,West End,490282.5213,5459577.9292
Break and Enter Commercial,2020,10,18,16,0,16XX NELSON ST,West End,490043.7788,5459500.6572
Break and Enter Commercial,2020,3,20,0,0,16XX NELSON ST,West End,490088.6014,5459469.0356
Break and Enter Commercial,2020,4,10,3,1,16XX PENDRELL ST,West End,489916.532,5459322.0236
Break and Enter Commercial,2020,4,20,3,39,16XX PENDRELL ST,West End,489916.532,5459322.0236
Break and Enter Commercial,2020,3,12,0,0,16XX ROBSON ST,West End,490361.0873,5459651.4651
Break and Enter Commercial,2020,10,6,10,2,17XX BEACH AVE,West End,489639.0715,5459330.226
Break and Enter Commercial,2020,4,30,3,45,17XX COMOX ST,West End,489871.144,5459519.5893
Break and Enter Commercial,2020,5,5,4,30,17XX COMOX ST,West End,489936.5185,5459466.188
Break and Enter Commercial,2020,9,25,4,30,17XX DAVIE ST,West End,489708.1092,5459372.8081
Break and Enter Commercial,2020,3,30,19,0,17XX DAVIE ST,West End,489718.6811,5459362.2899
Break and Enter Commercial,2020,9,9,13,21,17XX DAVIE ST,West End,489727.1386,5459353.8753
Break and Enter Commercial,2020,4,12,1,27,17XX DAVIE ST,West End,489742.0455,5459351.9429
Break and Enter Commercial,2020,1,24,18,35,17XX HARO ST,West End,490128.2688,5459741.8649
Break and Enter Commercial,2020,4,18,0,0,17XX NELSON ST,West End,490026.1983,5459531.4312
Break and Enter Commercial,2020,5,11,1,16,17XX PENDRELL ST,West End,489793.7635,5459440.362
Break and Enter Commercial,2020,5,18,9,40,17XX PENDRELL ST,West End,489793.7635,5459440.362
Break and Enter Commercial,2020,10,18,15,17,17XX PENDRELL ST,West End,489849.2774,5459398.8982
Break and Enter Commercial,2020,3,28,23,42,17XX ROBSON ST,West End,490245.1536,5459767.8466
Break and Enter Commercial,2020,10,9,12,46,18XX MORTON AVE,West End,489679.2563,5459482.2713
Break and Enter Commercial,2020,1,21,4,59,18XX NELSON ST,West End,489913.3765,5459647.8294
Break and Enter Commercial,2020,2,3,0,0,18XX NELSON ST,West End,489913.3765,5459647.8294
Break and Enter Commercial,2020,11,17,2,53,18XX ROBSON ST,West End,490069.9569,5459951.9127
Break and Enter Commercial,2020,2,19,17,0,19XX ALBERNI ST,West End,490087.2423,5460077.5536
Break and Enter Commercial,2020,1,8,23,21,19XX ALBERNI ST,West End,490090.1449,5460087.6266
Break and Enter Commercial,2020,10,13,11,12,19XX BARCLAY ST,West End,489837.4126,5459876.2802
Break and Enter Commercial,2020,5,16,2,14,19XX BARCLAY ST,West End,489841.077,5459872.6232
Break and Enter Commercial,2020,4,14,0,17,19XX BARCLAY ST,West End,489869.4304,5459831.4101
Break and Enter Commercial,2020,5,1,5,5,19XX BARCLAY ST,West End,489869.4304,5459831.4101
Break and Enter Commercial,2020,2,22,8,0,19XX COMOX ST,West End,489672.1474,5459717.7976
Break and Enter Commercial,2020,7,14,6,30,19XX COMOX ST,West End,489682.1658,5459720.7902
Break and Enter Commercial,2020,2,11,2,46,19XX HARO ST,West End,489916.7766,5459951.4528
Break and Enter Commercial,2020,5,6,0,56,19XX HARO ST,West End,489916.7766,5459951.4528
Break and Enter Commercial,2020,6,10,21,30,19XX NELSON ST,West End,489754.2591,5459803.8719
Break and Enter Commercial,2020,10,15,23,50,19XX PENDRELL ST,West End,489615.3055,5459633.5333
Break and Enter Commercial,2020,7,6,17,0,19XX ROBSON ST,West End,489974.742,5460037.9072
Break and Enter Commercial,2020,1,11,3,30,19XX ROBSON ST,West End,490015.6668,5459994.0432
Break and Enter Commercial,2020,2,10,9,53,20XX BARCLAY ST,West End,489742.7441,5459975.2361
Break and Enter Commercial,2020,5,1,21,40,20XX BARCLAY ST,West End,489742.7441,5459975.2361
Break and Enter Commercial,2020,8,12,6,44,20XX BEACH AVE,West End,489504.5745,5459658.2828
Break and Enter Commercial,2020,3,1,0,0,20XX COMOX ST,West End,489550.2733,5459840.2838
Break and Enter Commercial,2020,4,21,3,20,20XX COMOX ST,West End,489602.494,5459799.9959
Break and Enter Commercial,2020,9,20,13,35,20XX NELSON ST,West End,489639.8381,5459905.0831
Break and Enter Commercial,2020,4,11,8,0,6XX DENMAN ST,West End,490235.9762,5459961.6295
Break and Enter Commercial,2020,10,6,8,52,7XX BROUGHTON ST,West End,490605.841,5459517.7038
Break and Enter Commercial,2020,3,20,3,30,7XX BURRARD ST,West End,491107.1134,5458998.8356
Break and Enter Commercial,2020,5,9,9,8,7XX BURRARD ST,West End,491107.1134,5458998.8356
Break and Enter Commercial,2020,1,27,20,24,7XX BURRARD ST,West End,491134.2447,5459025.4461
Break and Enter Commercial,2020,7,25,19,0,7XX BUTE ST,West End,490796.1125,5459280.5497
Break and Enter Commercial,2020,4,22,4,35,7XX CHILCO ST,West End,490009.406,5460144.5967
Break and Enter Commercial,2020,10,15,21,48,7XX CHILCO ST,West End,490015.3249,5460150.4156
Break and Enter Commercial,2020,7,16,4,42,7XX DENMAN ST,West End,490164.5582,5459890.1082
Break and Enter Commercial,2020,12,12,11,30,7XX DENMAN ST,West End,490173.359,5459885.9975
Break and Enter Commercial,2020,12,13,20,45,7XX DENMAN ST,West End,490173.359,5459885.9975
Break and Enter Commercial,2020,11,15,14,36,7XX DENMAN ST,West End,490205.6936,5459918.6116
Break and Enter Commercial,2020,10,11,14,53,7XX JERVIS ST,West End,490661.1763,5459384.5721
Break and Enter Commercial,2020,5,18,10,38,7XX JERVIS ST,West End,490667.7605,5459378.227
Break and Enter Commercial,2020,11,24,4,31,7XX JERVIS ST,West End,490667.7605,5459378.227
Break and Enter Commercial,2020,10,10,1,45,7XX JERVIS ST,West End,490697.989,5459409.5946
Break and Enter Commercial,2020,10,1,0,0,7XX NICOLA ST,West End,490475.6562,5459570.6773
Break and Enter Commercial,2020,1,27,4,13,7XX THURLOW ST,West End,490938.3616,5459126.0626
Break and Enter Commercial,2020,2,9,7,26,7XX THURLOW ST,West End,490938.3616,5459126.0626
Break and Enter Commercial,2020,4,3,15,1,7XX THURLOW ST,West End,490939.7307,5459114.4873
Break and Enter Commercial,2020,7,14,1,21,7XX THURLOW ST,West End,490967.1495,5459154.9226
Break and Enter Commercial,2020,7,3,4,38,7XX THURLOW ST,West End,490970.3592,5459145.1927
Break and Enter Commercial,2020,9,9,13,39,8XX BROUGHTON ST,West End,490491.6052,5459404.8531
Break and Enter Commercial,2020,4,13,1,17,8XX BURRARD ST,West End,491012.1029,5458904.9078
Break and Enter Commercial,2020,7,12,5,7,8XX BURRARD ST,West End,491046.7515,5458939.371
Break and Enter Commercial,2020,3,5,6,9,8XX BURRARD ST,West End,491050.1503,5458942.7517
Break and Enter Commercial,2020,12,7,22,28,8XX DENMAN ST,West End,490056.6822,5459766.8112
Break and Enter Commercial,2020,4,6,19,0,8XX DENMAN ST,West End,490101.6012,5459826.2318
Break and Enter Commercial,2020,2,8,10,0,8XX GILFORD ST,West End,490025.8325,5459961.3942
Break and Enter Commercial,2020,2,10,10,27,8XX JERVIS ST,West End,490610.6809,5459319.0407
Break and Enter Commercial,2020,2,18,4,30,8XX JERVIS ST,West End,490610.6809,5459319.0407
Break and Enter Commercial,2020,9,18,3,38,8XX THURLOW ST,West End,490911.88,5459099.4825
Break and Enter Commercial,2020,4,8,23,0,9XX BROUGHTON ST,West End,490329.6052,5459238.694
Break and Enter Commercial,2020,3,22,12,19,9XX BURRARD ST,West End,490938.2622,5458831.7783
Break and Enter Commercial,2020,5,15,8,0,9XX BURRARD ST,West End,490938.2622,5458831.7783
Break and Enter Commercial,2020,4,14,7,16,9XX DENMAN ST,West End,489985.926,5459706.1384
Break and Enter Commercial,2020,11,4,0,5,9XX JERVIS ST,West End,490495.4182,5459217.0522
Break and Enter Commercial,2020,3,16,3,30,9XX JERVIS ST,West End,490516.5773,5459225.031
Break and Enter Commercial,2020,11,24,4,50,9XX JERVIS ST,West End,490576.6904,5459284.0198
Break and Enter Commercial,2020,11,26,7,0,9XX JERVIS ST,West End,490576.6904,5459284.0198
Break and Enter Commercial,2020,2,17,1,0,9XX LAGOON DR,West End,489735.4078,5460037.9292
Break and Enter Commercial,2020,4,29,20,1,CARDERO ST / W GEORGIA ST,West End,490503.4759,5459766.6684
Break and Enter Commercial,2020,10,6,3,8,PACIFIC ST / THURLOW ST,West End,490222.778,5458397.6331
Break and Enter Residential/Other,2020,10,4,18,42,10XX ALBERNI ST,West End,491073.0884,5459108.7547
Break and Enter Residential/Other,2020,12,24,7,30,10XX BROUGHTON ST,West End,490254.0011,5459164.9647
Break and Enter Residential/Other,2020,12,24,23,39,10XX BURNABY ST,West End,490480.7113,5458458.8632
Break and Enter Residential/Other,2020,10,11,22,5,10XX BURNABY ST,West End,490500.2381,5458425.9166
Break and Enter Residential/Other,2020,4,9,22,47,10XX BURRARD ST,West End,490729.8291,5458622.3417
Break and Enter Residential/Other,2020,8,2,3,18,10XX CHILCO ST,West End,489667.3093,5459812.6221
Break and Enter Residential/Other,2020,8,12,18,0,11XX BEACH AVE,West End,490086.1869,5458429.3605
Break and Enter Residential/Other,2020,9,6,0,0,11XX COMOX ST,West End,490579.7983,5458814.9147
Break and Enter Residential/Other,2020,9,26,22,0,11XX DAVIE ST,West End,490360.0777,5458725.7671
Break and Enter Residential/Other,2020,8,15,6,50,11XX DAVIE ST,West End,490395.6935,5458702.4941
Break and Enter Residential/Other,2020,9,30,21,5,11XX GILFORD ST,West End,489647.1965,5459582.1599
Break and Enter Residential/Other,2020,3,12,8,27,11XX HARWOOD ST,West End,490275.0219,5458512.0511
Break and Enter Residential/Other,2020,5,23,20,30,11XX HARWOOD ST,West End,490275.0219,5458512.0511
Break and Enter Residential/Other,2020,7,4,14,45,11XX NELSON ST,West End,490662.6897,5458898.5787
Break and Enter Residential/Other,2020,9,17,22,4,11XX NELSON ST,West End,490662.6897,5458898.5787
Break and Enter Residential/Other,2020,12,14,0,0,11XX NELSON ST,West End,490662.6897,5458898.5787
Break and Enter Residential/Other,2020,8,18,11,19,11XX PACIFIC ST,West End,490166.7003,5458460.3538
Break and Enter Residential/Other,2020,3,13,22,51,11XX PENDRELL ST,West End,490429.5156,5458824.5488
Break and Enter Residential/Other,2020,12,28,21,31,11XX PENDRELL ST,West End,490494.9112,5458759.0323
Break and Enter Residential/Other,2020,11,21,10,25,11XX THURLOW ST,West End,490521.0379,5458706.644
Break and Enter Residential/Other,2020,7,19,12,0,12XX BURNABY ST,West End,490183.323,5458755.8324
Break and Enter Residential/Other,2020,5,6,19,0,12XX NELSON ST,West End,490491.9116,5459056.5104
Break and Enter Residential/Other,2020,9,2,23,15,13XX BURNABY ST,West End,490011.4503,5458913.5453
Break and Enter Residential/Other,2020,10,4,1,48,13XX BUTE ST,West End,490112.1807,5458606.5575
Break and Enter Residential/Other,2020,10,2,19,16,13XX PENDRELL ST,West End,490213.2882,5459026.1567
Break and Enter Residential/Other,2020,1,15,7,19,14XX NELSON ST,West End,490264.1298,5459282.4022
Break and Enter Residential/Other,2020,3,24,18,24,14XX NELSON ST,West End,490291.2416,5459268.6974
Break and Enter Residential/Other,2020,12,20,2,0,15XX COMOX ST,West End,490108.8734,5459282.3087
Break and Enter Residential/Other,2020,12,11,1,48,15XX HARO ST,West End,490350.0316,5459507.3453
Break and Enter Residential/Other,2020,10,4,21,0,1600L BEACH AVE,West End,489679.4415,5458940.0624
Break and Enter Residential/Other,2020,11,13,2,57,18XX NELSON ST,West End,489881.767,5459678.6329
Break and Enter Residential/Other,2020,3,16,18,50,18XX PENDRELL ST,West End,489713.9274,5459533.824
Break and Enter Residential/Other,2020,5,2,17,30,19XX HARO ST,West End,489908.3963,5459946.8956
Break and Enter Residential/Other,2020,8,16,8,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Break and Enter Residential/Other,2020,9,9,13,57,8XX BUTE ST,West End,490620.7172,5459122.1326
Break and Enter Residential/Other,2020,3,7,23,0,9XX BROUGHTON ST,West End,490325.4056,5459247.5369
Homicide,2020,7,27,0,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
Mischief,2020,7,28,19,12,10XX ALBERNI ST,West End,491015.9434,5459166.1397
Mischief,2020,5,11,14,0,10XX ALBERNI ST,West End,491047.4484,5459134.502
Mischief,2020,2,28,23,25,10XX ALBERNI ST,West End,491051.0856,5459143.8083
Mischief,2020,3,7,20,0,10XX ALBERNI ST,West End,491058.8169,5459123.0857
Mischief,2020,3,13,21,30,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Mischief,2020,3,27,8,50,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Mischief,2020,5,9,8,54,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Mischief,2020,8,28,19,0,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Mischief,2020,8,29,7,29,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Mischief,2020,9,25,2,0,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Mischief,2020,2,17,4,30,10XX ALBERNI ST,West End,491073.8227,5459120.9757
Mischief,2020,11,13,19,0,10XX ALBERNI ST,West End,491083.9731,5459097.8242
Mischief,2020,3,7,17,0,10XX ALBERNI ST,West End,491103.0215,5459078.6959
Mischief,2020,10,7,3,32,10XX ALBERNI ST,West End,491103.0215,5459078.6959
Mischief,2020,4,14,2,31,10XX ALBERNI ST,West End,491105.086,5459089.581
Mischief,2020,3,9,20,0,10XX BARCLAY ST,West End,490808.8809,5458899.3392
Mischief,2020,3,13,2,0,10XX BARCLAY ST,West End,490810.23,5458911.1387
Mischief,2020,4,1,21,0,10XX BARCLAY ST,West End,490810.23,5458911.1387
Mischief,2020,4,2,10,48,10XX BARCLAY ST,West End,490810.23,5458911.1387
Mischief,2020,6,3,12,0,10XX BARCLAY ST,West End,490810.23,5458911.1387
Mischief,2020,12,10,22,0,10XX BARCLAY ST,West End,490810.23,5458911.1387
Mischief,2020,2,24,16,0,10XX BEACH AVE,West End,490232.6157,5458203.356
Mischief,2020,9,10,3,6,10XX BEACH AVE,West End,490232.6157,5458203.356
Mischief,2020,12,4,2,10,10XX BEACH AVE,West End,490232.6157,5458203.356
Mischief,2020,10,19,6,55,10XX BURNABY ST,West End,490424.6861,5458502.8859
Mischief,2020,3,14,3,1,10XX BURNABY ST,West End,490462.4746,5458477.442
Mischief,2020,10,11,22,5,10XX BURNABY ST,West End,490500.2381,5458425.9166
Mischief,2020,3,24,15,0,10XX BURNABY ST,West End,490513.2643,5458412.646
Mischief,2020,5,9,16,34,10XX BURNABY ST,West End,490513.2643,5458412.646
Mischief,2020,3,24,20,0,10XX BURNABY ST,West End,490522.6271,5458416.1612
Mischief,2020,1,17,6,30,10XX BURRARD ST,West End,490729.6302,5458622.1395
Mischief,2020,2,17,13,16,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,3,16,6,30,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,4,27,2,38,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,5,8,13,30,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,5,8,19,0,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,5,8,21,47,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,6,15,0,45,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,6,16,11,47,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,11,15,10,20,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,12,31,19,0,10XX BURRARD ST,West End,490729.8291,5458622.3417
Mischief,2020,2,23,23,59,10XX BURRARD ST,West End,490806.2772,5458701.6118
Mischief,2020,4,22,9,37,10XX BURRARD ST,West End,490806.2772,5458701.6118
Mischief,2020,10,6,1,20,10XX BURRARD ST,West End,490806.2772,5458701.6118
Mischief,2020,10,15,23,56,10XX BURRARD ST,West End,490806.2772,5458701.6118
Mischief,2020,3,1,17,0,10XX BUTE ST,West End,490498.4139,5458996.6909
Mischief,2020,10,25,17,0,10XX BUTE ST,West End,490498.4139,5458996.6909
Mischief,2020,12,4,21,0,10XX BUTE ST,West End,490530.689,5459016.186
Mischief,2020,5,15,22,38,10XX CHILCO ST,West End,489667.3093,5459812.6221
Mischief,2020,1,16,19,50,10XX COMOX ST,West End,490653.759,5458753.9139
Mischief,2020,3,30,13,25,10XX DAVIE ST,West End,490478.0723,5458619.0694
Mischief,2020,6,20,7,34,10XX DAVIE ST,West End,490490.616,5458593.8586
Mischief,2020,6,21,8,1,10XX DAVIE ST,West End,490490.616,5458593.8586
Mischief,2020,9,17,14,50,10XX DAVIE ST,West End,490490.616,5458593.8586
Mischief,2020,8,7,2,49,10XX DAVIE ST,West End,490501.4526,5458583.173
Mischief,2020,9,6,21,21,10XX DAVIE ST,West End,490506.8709,5458577.8302
Mischief,2020,2,8,2,30,10XX DAVIE ST,West End,490512.2892,5458572.4873
Mischief,2020,10,3,4,35,10XX DAVIE ST,West End,490518.0473,5458579.6513
Mischief,2020,10,23,17,0,10XX DAVIE ST,West End,490525.8349,5458559.1303
Mischief,2020,1,6,23,50,10XX DAVIE ST,West End,490531.2532,5458553.7875
Mischief,2020,3,31,6,51,10XX DAVIE ST,West End,490556.6374,5458541.5986
Mischief,2020,4,17,7,15,10XX DAVIE ST,West End,490556.6374,5458541.5986
Mischief,2020,1,7,3,4,10XX DAVIE ST,West End,490558.3446,5458527.0734
Mischief,2020,2,11,10,18,10XX DAVIE ST,West End,490593.5634,5458492.3451
Mischief,2020,2,26,1,46,10XX DAVIE ST,West End,490593.5634,5458492.3451
Mischief,2020,5,25,2,35,10XX DENMAN ST,West End,489889.8808,5459598.2665
Mischief,2020,6,13,23,0,10XX DENMAN ST,West End,489889.8808,5459598.2665
Mischief,2020,7,30,0,0,10XX DENMAN ST,West End,489889.8808,5459598.2665
Mischief,2020,10,5,17,37,10XX DENMAN ST,West End,489889.8808,5459598.2665
Mischief,2020,8,29,4,0,10XX HARWOOD ST,West End,490406.8067,5458378.8296
Mischief,2020,10,27,3,45,10XX HARWOOD ST,West End,490431.9449,5458353.2344
Mischief,2020,2,9,17,26,10XX NELSON ST,West End,490793.2792,5458756.378
Mischief,2020,11,6,15,0,10XX NELSON ST,West End,490806.6828,5458743.1289
Mischief,2020,8,2,20,0,10XX NICOLA ST,West End,490193.4378,5459274.2607
Mischief,2020,6,6,19,0,10XX PACIFIC ST,West End,490246.7971,5458367.4099
Mischief,2020,3,19,20,30,10XX PACIFIC ST,West End,490284.2663,5458343.1703
Mischief,2020,9,7,16,30,10XX PACIFIC ST,West End,490284.2663,5458343.1703
Mischief,2020,9,4,21,0,10XX PACIFIC ST,West End,490298.1327,5458316.5676
Mischief,2020,2,26,20,0,10XX PANTAGES LANE,West End,490565.0543,5458458.354
Mischief,2020,8,23,23,44,10XX PANTAGES LANE,West End,490565.0543,5458458.354
Mischief,2020,11,3,2,59,10XX ROBSON ST,West End,490931.059,5459097.523
Mischief,2020,1,31,12,0,10XX ROBSON ST,West End,490945.1763,5459083.5729
Mischief,2020,3,21,0,0,10XX ROBSON ST,West End,490947.4177,5459081.3573
Mischief,2020,1,3,2,37,10XX ROBSON ST,West End,491014.6049,5459002.1076
Mischief,2020,9,12,17,30,10XX ROBSON ST,West End,491031.9381,5458997.8345
Mischief,2020,11,27,13,21,10XX ROBSON ST,West End,491044.1115,5458972.9496
Mischief,2020,1,14,18,38,10XX ROBSON ST,West End,491058.2284,5458958.9991
Mischief,2020,7,7,12,11,10XX ROBSON ST,West End,491064.6557,5458965.5031
Mischief,2020,11,3,5,53,10XX ROBSON ST,West End,491064.6557,5458965.5031
Mischief,2020,1,30,0,0,10XX SMITHE ST,West End,490890.0196,5458931.8402
Mischief,2020,4,19,8,9,10XX STOVOLD LANE,West End,490905.5628,5458904.0758
Mischief,2020,2,5,23,30,11XX ALBERNI ST,West End,490906.7642,5459272.4469
Mischief,2020,7,1,21,0,11XX ALBERNI ST,West End,490951.0549,5459229.5456
Mischief,2020,2,29,4,40,11XX ALBERNI ST,West End,490969.2277,5459224.6732
Mischief,2020,1,24,14,13,11XX ALBERNI ST,West End,490992.3928,5459189.5043
Mischief,2020,1,29,0,37,11XX ALBERNI ST,West End,490992.3928,5459189.5043
Mischief,2020,9,29,21,0,11XX BARCLAY ST,West End,490711.8509,5459011.7122
Mischief,2020,9,8,3,14,11XX BARCLAY ST,West End,490719.7587,5458990.7341
Mischief,2020,3,11,16,20,11XX BARCLAY ST,West End,490720.4936,5459002.9862
Mischief,2020,4,20,17,44,11XX BARCLAY ST,West End,490720.4936,5459002.9862
Mischief,2020,2,2,13,49,11XX BARCLAY ST,West End,490721.7097,5459001.7583
Mischief,2020,3,9,21,0,11XX BARCLAY ST,West End,490728.4014,5458982.008
Mischief,2020,3,5,10,0,11XX BARCLAY ST,West End,490749.3026,5458973.8993
Mischief,2020,11,17,13,0,11XX BARCLAY ST,West End,490749.3026,5458973.8993
Mischief,2020,8,17,20,0,11XX BARCLAY ST,West End,490757.2104,5458952.9211
Mischief,2020,2,23,18,0,11XX BEACH AVE,West End,490136.1724,5458353.3161
Mischief,2020,4,3,22,0,11XX BEACH AVE,West End,490136.1724,5458353.3161
Mischief,2020,1,30,3,0,11XX BEACH AVE,West End,490138.1417,5458350.3199
Mischief,2020,1,5,18,18,11XX BROUGHTON ST,West End,490149.4839,5459059.9105
Mischief,2020,2,11,0,0,11XX BURNABY ST,West End,490317.8309,5458622.1344
Mischief,2020,1,23,0,0,11XX BURNABY ST,West End,490332.6063,5458607.6679
Mischief,2020,4,4,23,56,11XX BURNABY ST,West End,490370.5353,5458557.7347
Mischief,2020,9,11,9,52,11XX BURNABY ST,West End,490370.5353,5458557.7347
Mischief,2020,12,8,9,40,11XX BUTE ST,West End,490346.8568,5458842.2591
Mischief,2020,2,26,9,0,11XX COMOX ST,West End,490534.1307,5458860.6034
Mischief,2020,5,15,12,49,11XX COMOX ST,West End,490571.1999,5458823.5172
Mischief,2020,9,28,19,35,11XX DAVIE ST,West End,490318.1321,5458781.6243
Mischief,2020,7,13,16,15,11XX DAVIE ST,West End,490360.0777,5458725.7671
Mischief,2020,7,18,17,0,11XX DAVIE ST,West End,490360.0777,5458725.7671
Mischief,2020,11,6,21,0,11XX DAVIE ST,West End,490360.0777,5458725.7671
Mischief,2020,4,21,8,41,11XX DAVIE ST,West End,490417.108,5458667.583
Mischief,2020,7,8,23,54,11XX DAVIE ST,West End,490417.9352,5458679.8021
Mischief,2020,9,22,23,50,11XX DAVIE ST,West End,490417.9352,5458679.8021
Mischief,2020,11,5,17,45,11XX DAVIE ST,West End,490417.9352,5458679.8021
Mischief,2020,12,10,19,30,11XX DAVIE ST,West End,490439.9201,5458644.3093
Mischief,2020,3,15,23,20,11XX DAVIE ST,West End,490445.6231,5458638.4909
Mischief,2020,10,27,5,10,11XX DAVIE ST,West End,490445.6231,5458638.4909
Mischief,2020,11,9,6,9,11XX DAVIE ST,West End,490446.4503,5458650.71
Mischief,2020,11,9,23,6,11XX DENMAN ST,West End,489761.2703,5459468.7724
Mischief,2020,4,10,19,30,11XX EIHU LANE,West End,490962.4523,5459153.0595
Mischief,2020,4,9,1,19,11XX GILFORD ST,West End,489647.1965,5459582.1599
Mischief,2020,9,15,22,0,11XX GILFORD ST,West End,489647.1965,5459582.1599
Mischief,2020,7,26,2,0,11XX HARO ST,West End,490746.6786,5459115.701
Mischief,2020,12,7,1,0,11XX HARO ST,West End,490786.4668,5459074.8751
Mischief,2020,7,1,2,0,11XX HARO ST,West End,490831.9392,5459028.2168
Mischief,2020,3,24,18,0,11XX HARWOOD ST,West End,490249.9396,5458536.818
Mischief,2020,2,22,17,0,11XX HARWOOD ST,West End,490269.2337,5458517.7665
Mischief,2020,8,11,18,0,11XX HARWOOD ST,West End,490291.7498,5458482.6829
Mischief,2020,5,12,21,30,11XX JERVIS ST,West End,490236.5276,5458948.4054
Mischief,2020,6,25,15,40,11XX JERVIS ST,West End,490236.5276,5458948.4054
Mischief,2020,8,17,19,0,11XX JERVIS ST,West End,490253.8567,5458966.5767
Mischief,2020,7,6,2,30,11XX NELSON ST,West End,490662.6897,5458898.5787
Mischief,2020,8,1,19,38,11XX NELSON ST,West End,490662.6897,5458898.5787
Mischief,2020,4,26,15,41,11XX NELSON ST,West End,490676.296,5458872.085
Mischief,2020,9,7,0,49,11XX NELSON ST,West End,490676.296,5458872.085
Mischief,2020,11,24,14,20,11XX NELSON ST,West End,490676.296,5458872.085
Mischief,2020,7,25,6,0,11XX NICOLA ST,West End,490033.3178,5459111.4074
Mischief,2020,3,28,1,0,11XX PACIFIC ST,West End,490120.9018,5458506.2891
Mischief,2020,11,29,21,30,11XX PACIFIC ST,West End,490211.7481,5458402.2204
Mischief,2020,5,26,18,0,11XX PENDRELL ST,West End,490439.7327,5458801.3692
Mischief,2020,7,6,19,0,11XX PENDRELL ST,West End,490480.3857,5458773.5847
Mischief,2020,11,12,21,0,11XX PENDRELL ST,West End,490480.3857,5458773.5847
Mischief,2020,11,15,4,0,11XX PENDRELL ST,West End,490480.3857,5458773.5847
Mischief,2020,4,28,23,30,11XX PENDRELL ST,West End,490493.4896,5458760.4563
Mischief,2020,12,28,21,31,11XX PENDRELL ST,West End,490494.9112,5458759.0323
Mischief,2020,6,7,23,59,11XX PENDRELL ST,West End,490502.9649,5458738.0201
Mischief,2020,1,6,12,3,11XX PENDRELL ST,West End,490526.8674,5458727.0167
